curve,x,y
all,0.7146341463414634,0.004074505238649606
all,0.7158536585365853,0.004074505238649606
all,0.7170731707317073,0.004074505238649606
all,0.7182926829268292,0.004074505238649606
all,0.7195121951219512,0.004074505238649606
all,0.7207317073170731,0.004074505238649606
all,0.7219512195121951,0.004074505238649606
all,0.723170731707317,0.004074505238649606
all,0.724390243902439,0.004074505238649606
all,0.725609756097561,0.004074505238649606
all,0.7268292682926829,0.004074505238649606
all,0.7280487804878049,0.004074505238649606
all,0.7292682926829268,0.004074505238649606
all,0.7304878048780488,0.004074505238649606
all,0.7317073170731707,0.004074505238649606
all,0.7329268292682927,0.004074505238649606
all,0.7341463414634146,0.004074505238649606
all,0.7353658536585366,0.004074505238649606
all,0.7365853658536585,0.004074505238649606
all,0.7378048780487805,0.004074505238649606
all,0.7390243902439024,0.004074505238649606
all,0.7402439024390244,0.004074505238649606
all,0.7414634146341463,0.004074505238649606
all,0.7426829268292683,0.004074505238649606
all,0.7439024390243902,0.004074505238649606
all,0.7451219512195122,0.004074505238649606
all,0.7463414634146341,0.004074505238649606
all,0.7475609756097561,0.004074505238649606
all,0.748780487804878,0.004074505238649606
all,0.75,0.004074505238649606
all,0.751219512195122,0.004074505238649606
all,0.7524390243902439,0.004074505238649606
all,0.7536585365853659,0.004074505238649606
all,0.7548780487804878,0.004074505238649606
all,0.7560975609756098,0.004074505238649606
all,0.7573170731707317,0.004074505238649606
all,0.7585365853658537,0.004074505238649606
all,0.7597560975609756,0.004074505238649606
all,0.7609756097560976,0.004074505238649606
all,0.7621951219512195,0.004074505238649606
all,0.7634146341463415,0.004074505238649606
all,0.7646341463414634,0.004074505238649606
all,0.7658536585365854,0.004074505238649606
all,0.7670731707317073,0.004074505238649606
all,0.7682926829268293,0.004074505238649606
all,0.7695121951219512,0.004074505238649606
all,0.7707317073170732,0.004074505238649606
all,0.7719512195121951,0.004074505238649606
all,0.7731707317073171,0.004074505238649606
all,0.774390243902439,0.004074505238649606
all,0.775609756097561,0.004074505238649606
all,0.776829268292683,0.004074505238649606
all,0.7780487804878049,0.004074505238649606
all,0.7792682926829269,0.004074505238649606
all,0.7804878048780488,0.004074505238649606
all,0.7817073170731708,0.004074505238649606
all,0.7829268292682927,0.004074505238649606
all,0.7841463414634147,0.004074505238649606
all,0.7853658536585366,0.004074505238649606
all,0.7865853658536586,0.004074505238649606
all,0.7878048780487805,0.004074505238649606
all,0.7890243902439025,0.004074505238649606
all,0.7902439024390244,0.004074505238649606
all,0.7914634146341464,0.004074505238649606
all,0.7926829268292683,0.004074505238649606
all,0.7939024390243903,0.004074505238649606
all,0.7951219512195122,0.004074505238649606
all,0.7963414634146342,0.004074505238649606
all,0.7975609756097561,0.004074505238649606
all,0.7987804878048781,0.004074505238649606
all,0.8,0.004074505238649606
all,0.801219512195122,0.004074505238649606
all,0.802439024390244,0.004074505238649606
all,0.8036585365853659,0.004074505238649606
all,0.8048780487804879,0.004074505238649606
all,0.8060975609756098,0.004074505238649606
all,0.8073170731707318,0.004074505238649606
all,0.8085365853658537,0.004074505238649606
all,0.8097560975609757,0.004074505238649606
all,0.8109756097560976,0.004074505238649606
all,0.8121951219512196,0.004074505238649606
all,0.8134146341463414,0.004074505238649606
all,0.8146341463414634,0.004074505238649606
all,0.8158536585365853,0.004074505238649606
all,0.8170731707317073,0.004074505238649606
all,0.8182926829268292,0.004074505238649606
all,0.8195121951219512,0.004074505238649606
all,0.8207317073170731,0.004074505238649606
all,0.8219512195121951,0.004074505238649606
all,0.823170731707317,0.004074505238649606
all,0.824390243902439,0.004074505238649606
all,0.8256097560975609,0.004074505238649606
all,0.8268292682926829,0.004074505238649606
all,0.8280487804878048,0.004074505238649606
all,0.8292682926829268,0.004074505238649606
all,0.8304878048780487,0.004074505238649606
all,0.8317073170731707,0.004074505238649606
all,0.8329268292682926,0.004074505238649606
all,0.8341463414634146,0.004074505238649606
all,0.8353658536585366,0.004074505238649606
all,0.8365853658536585,0.004074505238649606
all,0.8378048780487805,0.004074505238649606
all,0.8390243902439024,0.004074505238649606
all,0.8402439024390244,0.004074505238649606
all,0.8414634146341463,0.004074505238649606
all,0.8426829268292683,0.004074505238649606
all,0.8439024390243902,0.004074505238649606
all,0.8451219512195122,0.004074505238649606
all,0.8463414634146341,0.004074505238649606
all,0.8475609756097561,0.004074505238649606
all,0.848780487804878,0.004074505238649606
all,0.85,0.004074505238649606
all,0.8512195121951219,0.004074505238649606
all,0.8524390243902439,0.004074505238649606
all,0.8536585365853658,0.004074505238649606
all,0.8548780487804878,0.004074505238649606
all,0.8560975609756097,0.004074505238649606
all,0.8573170731707317,0.004074505238649606
all,0.8585365853658536,0.004074505238649606
all,0.8597560975609756,0.004074505238649606
